"1";"OCHRONA PRZED DOBREM I ZŁEM (Gorliwości)";" Odpychanie, 1. krąg";" 1 akcja";" Dotyk";" W, S, M (woda święcona albo sproszkowane srebro i żelazo, zużywane przez zaklęcie)";" Koncentracja, do 10 minut";" Podczas trwania czaru jedna przychylna istota jest chroniona przed określonymi rodzajami stworzeń: czartami, fey, niebianami, nieumarłymi, wynaturzeniami i żywiołakami.<br><br>Ochrona zapewnia kilka korzyści. Istoty wymienionych typów mają utrudnienie w testach ataku przeciwko celowi zaklęcia. Jest on również niepodatny na zauroczenie, przerażenie lub opętanie przez te istoty. Jeśli podczas rzucania czaru był zauroczony, przerażony lub opętany przez jedną z takich istot, to ma ułatwienie w kolejnych rzutach obronnych przeciwko odpowiedniemu efektowi.";"Paladyn"
"5";"KRĄG MOCY";" Odpychanie, 5. krąg";" 1 akcja";" Na siebie (okrąg o promieniu 9 metrów)";" W";" Koncentracja, do 10 minut";" Promieniuje od ciebie boska energia zniekształcająca i rozpraszająca magię w obrębie 9 metrów.<br><br>Przez cały czas trwania czaru, jej sfera porusza się razem z tobą, a ty pozostajesz w jej środku. Każda zaprzyjaźniona istota w jej obszarze (włączając ciebie) ma ułatwienie w rzutach obronnych przeciw czarom i innym magicznym efektom.<br><br>Ponadto, gdy objęta czarem istota wykona przeciw zaklęciu lub magicznemu efektowi udany rzut obronny pozwalający jej otrzymać połowę obrażeń, zamiast tego nie otrzyma żadnych obrażeń.";"Paladyn"
"5";"GEAS";" Uroki, 5. krąg";" 1 minuta";" 18 metrów";" W";" 30 dni";" Nakładasz magiczny nakaz na stworzenie. Nakaz ten może dotyczyć wykonanie czegoś albo powstrzymanie się przed wykonaniem czegoś. Jeśli cel zaklęcia cię rozumie, wykonuje rzut obronny na Mądrość. W przypadku niepowodzenia, zostaje zauroczony na czas trwania zaklęcia. Otrzymuje 5k10 obrażeń psychicznych za każdym razem, kiedy działa w<br>sposób przeciwny do twojego polecenia, ale nie częściej niż raz dziennie. Istota, która nie rozumie twojego nakazu, nie zostaje nim objęta.<br><br>Możesz wydać dowolny nakaz z wyjątkiem działań, które prowadziłyby do śmierci zauroczonej istoty. Sformułowanie samobójczego nakazu, kończy działanie czaru. Możesz odwołać ten czar w ramach swojej akcji. Można go rozproszyć również zaklęciem: zdjęcie klątwy, większe przywrócenie lub życzenie.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,<br>wykorzystując komórkę 7. lub 8. kręgu, wydłużasz czas trwania do 1 roku. Przy wykorzystaniu komórki 9. kręgu, zaklęcie trwa póki nie zostanie zakończone jednym z wyżej wymienionych czarów.";"Paladyn"
"5";"FALA ZNISZCZENIA";" Wywoływanie, 5. krąg";" 1 akcja";" Na siebie (okrąg o promieniu 9 metrów)";" W";" Natychmiastowy";" Uderzasz w ziemię, tworząc wybuch boskiej energii rozchodzącej się falą we wszystkich kierunkach.<br><br>Istoty, które wskażesz w obrębie 9 metrów od siebie, muszą wykonać rzut obronny na Kondycję. W przypadku niepowodzenia, otrzymują 5k6 obrażeń nekrotycznych lub od światłości (twój wybór) i zostają powalone. <br><br>Po udanym rzucie, otrzymują połowę obrażeń i pozostają na nogach.";"Paladyn"
"4";"WYPĘDZENIE";" Odpychanie, 4. krąg";" 1 akcja";" 18 metrów";" W, S, M (przedmiot obrzydliwy dla celu czaru)";" Koncentracja, do 1 minuty";" Podejmujesz próbę odesłania istoty, którą widzisz w zasięgu czaru, do innej sfery egzystencji. Musi ona wykonać rzut obronny na Charyzmę. W przypadku niepowodzenia, zostaje wygnana. Jeżeli pochodzi ze sfery egzystencji, w której aktualnie przebywasz, to znika i pojawia się obezwładniona w neutralnej demisferze. Pozostaje tam do zakończenia czaru,<br>po czym powraca w miejsce, z którego zniknęła (lub w najbliższe wolne).<br><br>Natomiast jeżeli stworzenie pochodzi z innej sfery egzystencji niż ta, w której rzucasz czar, to zostaje wypędzone i z cichym trzaskiem powraca do swojej rodzimej sfery. Jeżeli zaklęcie skończy się przed upływem 1 minuty, odesłany cel pojawia się z powrotem w miejscu, z którego go wygnałeś, lub w najbliższym wolnym. W przeciwnym przypadku nie wraca. <br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,<br>wykorzystując komórkę co najmniej 5. kręgu, za każdy krąg powyżej 4. możesz objąć czarem dodatkową istotę.";"Paladyn"
"4";"WSTRZĄSAJĄCE UGODZENIE";" Wywoływanie, 4. krąg";" 1 akcja dodatkowa";" Na siebie";" W";" Koncentracja, do 1 minuty";" Przy następnym trafieniu atakiem wręcz w trakcie trwania czaru, twoja broń ugodzi zarówno ciało, jak i ducha.<br><br>Twój cel otrzyma dodatkowo 4k6 obrażeń psychicznych. Jeśli nie zda rzutu obronnego na Mądrość, do końca swojej następnej tury będzie miał utrudnienie w testach ataku i testach cech, a także nie będzie mógł podjąć reakcji.";"Paladyn"
"4";"OSŁONA PRZED ŚMIERCIĄ";" Odpychanie, 4. krąg";" 1 akcja";" Dotyk";" W, S";" 8 godzin";" Zapewniasz dotkniętej istocie częściową ochronę przed śmiercią.<br><br>Za pierwszym razem, gdy w efekcie otrzymanych obrażeń PW celu miałyby spaść do 0, zamiast tego spadają do 1, a zaklęcie się kończy.<br><br>Gdy w trakcie działania czaru, chroniona istota jest celem efektu, który zabiłby ją natychmiast bez zadawania obrażeń, to ten efekt nie działa na nią, a zaklęcie się kończy.";"Paladyn"
"4";"ODNALEZIENIE ISTOTY";" Wieszczenie, 4. krąg";" 1 akcja";" Na siebie";" W, S, M (odrobina sierści psa gończego)";" Koncentracja, do 1 godziny";" Podajesz opis lub nazwę znanej ci istoty. <br> Wyczuwasz, w jakim kierunku się znajduje, o ile nie jest oddalona od ciebie o więcej niż 300 metrów. Jeśli się porusza, dowiadujesz się, w<br>jakim kierunku. <br><br>Przy pomocy tego czaru, możesz odnaleźć konkretną znaną istotę albo najbliższe stworzenie określonego rodzaju (na przykład człowieka albo jednorożca), o ile widziałeś takie przynajmniej raz z odległości do 9 metrów. Jeśli forma poszukiwanej istoty została zmieniona, na przykład zaklęciem polimorfia, to ten czar jej nie odnajdzie. Czar nie zadziała także, jeśli od poszukiwanej istoty dzieli cię płynąca woda o szerokości co najmniej 3 metrów (patrząc w<br>linii prostej).";"Paladyn"
"4";"AURA ŻYCIA";" Odpychanie, 4. krąg";" 1 akcja";" Na siebie (okrąg o promieniu 9 metrów)";" W";" Koncentracja, do 10 minut";" Promieniuje od ciebie życiodajna energia, która tworzy aurę o promieniu 9 metrów, przemieszczająca się wraz z tobą przez cały czas trwania czaru.<br><br>Wszystkie istoty w jej zasięgu, o ile nie są wrogie (włącznie z tobą), zyskują odporność na obrażenia nekrotyczne, a ich maksymalne PW nie mogą zostać zmniejszone.<br><br>Co więcej, żywe stworzenia niebędące wrogami, które rozpoczynają swoją turę w zasięgu aury, mając 0 PW, odzyskują 1 PW.";"Paladyn"
"4";"AURA CZYSTOŚCI";" Odpychanie, 4. krąg";" 1 akcja";" Na siebie (okrąg o promieniu 9 metrów)";" W";" Koncentracja, do 10 minut";" Promieniuje od ciebie oczyszczająca energia, która tworzy aurę o promieniu 9 metrów, przemieszczająca się wraz z tobą przez cały czas trwania czaru.<br><br>Wszystkie istoty w jej zasięgu, o ile nie są wrogie (włącznie z tobą), są odporne na choroby oraz otrzymują odporność na obrażenia od trucizn i ułatwienie w rzutach obronnych przeciw głuchocie, ogłuszeniu, paraliżowi, przerażeniu, ślepocie, zatruciu i zauroczeniu.";"Paladyn"
"3";"ZDJĘCIE KLĄTWY";" Odpychanie, 3. krąg";" 1 akcja";" Dotyk";" W, S";" Natychmiastowy";" Pod twoim dotknięciem, kończą się wszelkie klątwy nałożonej na istotę lub obiekt.<br><br>Jeżeli tym obiektem jest przeklęty, magiczny przedmiot, to jego klątwa trwa, ale rzucone zaklęcie zrywa jego powiązanie z ofiarą, tak że może go ona zdjąć lub wyrzucić.";"Paladyn"
"3";"ŚWIATŁO DNIA";" Wywoływanie, 3. krąg";" 1 akcja";" 18 metrów";" W, S";" 1 godzina";" Z wybranego punktu w zasięgu czaru, wyłania się kula jasnego światła o promieniu 18m.<br><br>Jeśli jako cel zaklęcia wskażesz przedmiot, który trzymasz, albo taki, którego nie trzyma ani nie nosi ktoś inny, to światło dobywa się z tego przedmiotu i przemieszcza się wraz z nim. Można je stłumić, zakrywając całkowicie świecący obiekt czymś nieprzezroczystym, np miską lub hełmem.<br><br>W przypadku nawet częściowego nakładania się obszaru tego czaru na obszar ciemności stworzonej zaklęciem kręgu 3. lub niższego, zaklęcie tworzące ciemność zostaje rozproszone.";"Paladyn"
"3";"STWORZENIE JADŁA I WODY";" Przywoływanie, 3. krąg";" 1 akcja";" 9 metrów";" W, S";" Natychmiastowy";" Tworzysz 25 kg żywności oraz 100 l wody, umiejscawiając je na ziemi, albo w pojemnikach w zasięgu czaru. Ilość ta wystarcza, by wyżywić 15 humanoidów lub 5 wierzchowców przez 24h.<br><br>Jedzenie jest mdłe, ale pożywne, a niezjedzone ulega zepsuciu po 24h. Woda jest czysta i się nie psuje.";"Paladyn"
"3";"ROZPROSZENIE MAGII";" Odpychanie, 3. krąg";" 1 akcja";" 36 metrów";" W, S";" Natychmiastowy";" Wybierz jedną istotę, obiekt lub magiczny efekt w zasięgu czaru. Każde zaklęcie 3. lub niższego kręgu wpływające na nie, dobiega końca. Dla każdego zaklęcia z kręgu 4. lub wyższego, działającego na wybrany cel, wykonaj test swojej cechy bazowej o ST w wysokości 10 + krąg czaru. Po udanym rzucie, to zaklęcie zostaje rozproszone.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,<br>wykorzystując komórkę co najmniej 4. kręgu, automatycznie rozpraszasz działające na wybrany cel zaklęcia z kręgu równego, lub mniejszego niż ten, z którego rzucasz<br>rozproszenie magii.";"Paladyn"
"3";"PŁASZCZ KRZYŻOWCA";" Wywoływanie, 3. krąg";" 1 akcja";" Na siebie";" W";" Koncentracja, do 1 minuty";" Święta energia rozpalająca odwagę sojuszników, promieniuje od ciebie tworząc aurę o średnicy 9 metrów.<br><br>Podczas trwania czaru, aura ta przemieszcza się wraz z tobą, a wszelkie przebywające w niej sojusznicze istoty (włączając ciebie), zadają atakami bronią dodatkowe 1k4 obrażeń od światłości.";"Paladyn"
"3";"OŚLEPIAJĄCE UGODZENIE";" Wywoływanie, 3. krąg";" 1 akcja dodatkowa";" Na siebie";" W";" Koncentracja, do 1 minuty";" Przy następnym trafieniu atakiem wręcz w trakcie trwania czaru, twoja broń zadaje dodatkowo 3k8 obrażeń od światłości. Ponadto, cel musi wykonać rzut obronny na Kondycję.<br><br>W przypadku niepowodzenia, zostaje oślepiony na czas trwania czaru. Oślepiona istota ponawia rzut obronny na Kondycję pod koniec każdej swojej tury. Udany rzut oznacza zakończenie efektu.";"Paladyn"
"3";"OŻYWIENIE";" Nekromancja, 3. krąg";" 1 akcja";" Dotyk";" W, S, M (diamenty o wartości 300 sz)";" Natychmiastowy";" Dotykasz istoty, która umarła w ciągu ostatniej minuty. Wraca do życia z 1 PW.<br><br>Przy pomocy tego zaklęcia nie można przywołać istoty zmarłej ze starości ani odtworzyć utraconych części ciała.";"Paladyn"
"3";"KRĄG MAGII";" Odpychanie, 3. krąg";" 1 minuta";" 3 metry";" W, S, M (woda święcona, albo sproszkowane srebro i żelazo o wartości co najmniej 100 sz)";" 1 godzina";" Tworzysz walec magicznej energii o średnicy 3m i wysokości 6m, umiejscowiony na ziemi w punkcie, który widzisz w zasięgu czaru.<br>Wybierz jeden lub więcej typów istot, spośród następujących: czarty, fey, niebianie, nieumarli lub żywiołaki. Krąg będzie na nie wpływał w następujący sposób:<br>*Istota nie może dobrowolnie wejść w obszar walca niemagicznymi sposobami. Jeśli próbuje użyć w tym celu teleportacji lub podróży między astralnej, musi najpierw wykonać udany rzut obronny na Charyzmę.<br>*Istota ma utrudnienie w testach ataku przeciw celom przebywającym wewnątrz walca...<br><br>Podręcznik gracza str.229<br>";"Paladyn"
"3";"BROŃ ŻYWIOŁU";" Przemiany, 3. krąg";" 1 akcja";" Dotyk";" W, S";" Koncentracja, do 1 godziny";" Dotykasz niemagicznej broni i sprawiasz, że staje się magiczna. Wybierz typ obrażeń: od dźwięku, elektryczności, kwasu, ognia albo zimna. Przez cały czas trwania czaru, broń zapewnia premię +1 do ataku oraz zadaje 1k4 obrażeń wybranego typu.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,<br>wykorzystując komórkę kręgu 5. lub 6., premia do ataku wynosi +2, a dodatkowe obrażenia 2k4.<br>Gdy wykorzystujesz komórkę co najmniej 7. kręgu, premia wzrasta do +3, a dodatkowe obrażenia do 3k4.";"Paladyn"
"3";"AURA WITALNOŚCI";" Wywoływanie, 3. krąg";" 1 akcja";" Na siebie (okrąg o promieniu 9 metrów)";" W";" Koncentracja, do 1 minuty";" Promieniuje od ciebie uzdrawiająca energia, która tworzy aurę o promieniu 9 metrów, przemieszczającą się wraz z tobą przez cały czas trwania czaru.<br><br>Możesz użyć akcji dodatkowej, by przywrócić 2k6 PW jednej istocie objętej aurą (włącznie z tobą).";"Paladyn"
"2";"ZNALEZIENIE WIERZCHOWCA";" Przywoływanie, 2. krąg";" 10 minut";" 9 metrów";" W, S";" Natychmiastowy";" Wierzchowiec pojawia się i przyjmuje wybraną przez ciebie postać: jelenia, kucyka, mastifa, rumaka bojowego lub wielbłąda. (MP może także zgodzić się na przywołanie innych zwierząt). Stworzenie ma statystyki zwierzęcia, ale jest czartem, fey lub niebianinem (wedle twojego wyboru). Ponadto, jeśli twój wierzchowiec miałby Inteligencję 5 lub mniej, to rośnie ona do 6, a stworzenie zyskuje zdolność rozumienia języka wybranego przez ciebie spośród tych, którymi mówisz. Stworzenie służy ci jako wierzchowiec zarówno w walce, jak i poza nią, a wasza więź pozwala wam walczyć, jakbyście stanowili jedność. Dosiadając swojego wierzchowca, możesz rozszerzyć na niego działanie każdego zaklęcia, które normalnie możesz rzucić tylko na siebie. Kiedy jego PW spadną do 0, wierzchowiec znika. Możesz zawsze odwołać wierzchowca w ramach swojej akcji. W obu przypadkach ponowne rzucenie tego zaklęcia przywoła go z powrotem z pełną pulą punktów wytrzymałości. Gdy wierzchowiec znajduje się nie dalej niż 1,5 kilometra od ciebie, możecie porozumiewać się telepatycznie. Możesz tym zaklęciem związać ze sobą tylko jednego wierzchowca naraz. Możesz go jednak zwolnić w dowolnym momencie w ramach swojej akcji.";"Paladyn"
"2";"STREFA PRAWDY";" Uroki, 2. krąg";" 1 akcja";" 18 metrów";" W, S";" 10 minut";" Tworzysz magiczną strefę chroniącą przed fałszem na obszarze w kształcie sfery o promieniu 4,5 metra, z punktem wyjścia wskazanym w zasięgu czaru. Do końca działania zaklęcia, stworzenie wchodzące w jego obszar po raz pierwszy w swojej turze lub rozpoczynające w nim swoją turę, musi wykonać rzut obronny na Charyzmę. W przypadku niepowodzenia nie może umyślnie skłamać, póki pozostaje w obszarze działania zaklęcia. Zdajesz sobie sprawę, czy stworzenie zdało ten test. czy nie. <br><br>Objęta czarem istota jest świadoma działania tego zaklęcia i może unikać odpowiedzi na pytania, na które normalnie odpowiedziałaby kłamstwem. Może też udzielać wymijających odpowiedzi, jeśli mieszczą się w granicach prawdy.";"Paladyn"
"2";"POMOC";" Odpychanie, 2. krąg";" 1 akcja";" 9 metrów";" W, S, M (niewielki pasek białego materiału)";" 8 godzin";" Zaklęcie zwiększa wytrzymałość i wytrwałość twoich sojuszników. Wybierz do trzech stworzeń znajdujących się w zasięgu. Ich maksymalne i aktualne punkty wytrzymałości zwiększą się o 5.<br><br>Na wyższych kręgach. Jeśli rzucasz to zaklęcie.<br>wykorzystując komórkę co najmniej 3. kręgu, za każdy krąg powyżej 2. zwiększasz punkty wytrzymałości celu o dodatkowe 5.";"Paladyn"
"2";"PIĘTNUJĄCE UGODZENIE";" Wywoływanie, 2. krąg";" 1 akcja dodatkowa";" Na siebie";" W";" Koncentracja, do 1 minuty";" Przy następnym trafieniu atakiem w trakcie trwania czaru, twoja broń rozbłyska światłem gwiazd. Atak zadaje dodatkowo 2k6 obrażeń od światłości. Jeśli cel był niewidzialny, to staje się widoczny, gdyż zaczyna emanować słabym światłem w promieniu 1,5m. W czasie działania zaklęcia nie może się stać na powrót widzialnym.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,<br>wykorzystując komórkę co najmniej 3. kręgu, za każdy krąg powyżej 2. zwiększasz dodatkowe obrażenia o 1k6.";"Paladyn"
"2";"ODNALEZIENIE OBIEKTU";" Wieszczenie, 2. krąg";" 1 akcja";" Na siebie";" W, S, M (rozwidlona gałązka)";" Koncentracja, do 10 minut";" Podajesz opis lub nazwę znanego ci obiektu. Wyczuwasz, w jakim kierunku się znajduje, o ile jest oddalony od ciebie nie więcej niż 300m. Jeśli jest w ruchu, dowiadujesz się, w jakim kierunku się przemieszcza.<br><br> Przy pomocy tego zaklęcia możesz odnaleźć konkretny znany ci obiekt, o ile widziałeś go przynajmniej raz z odległości do 9m. W innym wariancie możesz odszukać najbliższy obiekt określonego rodzaju (np. określoną część garderoby, biżuterię, mebel, narzędzie albo broń. <br><br>Czar nie zadziała, jeśli od poszukiwanej rzeczy (patrząc w linii<br>prostej), dzieli cię warstwa ołowiu o jakiejkolwiek grubości, nawet cienka blacha.";"Paladyn"
"2";"OCHRONA PRZED TRUCIZNĄ";" Odpychanie, 2. krąg";" 1 akcja";" Dotyk";" W, S";" 1 godzina";" Dotykasz wybranego stworzenia. Jeśli było zatrute, neutralizujesz truciznę. Jeśli działających na stworzenie trucizn jest więcej, neutralizujesz jedną, którą potrafisz zidentyfikować, albo jedną ustaloną losowo.<br><br>Podczas trwania czaru ce| ma ułatwienie w rzutach obronnych przeciw truciznom oaz odporność na obrażenia od trucizny.";"Paladyn"
"2";"MNIEJSZE PRZWRÓCENIE";" Odpychanie, 2. krąg";" 1 akcja";" Dotyk";" W, S";" Natychmiastowy";" Dotykasz stworzenia i uwalniasz je od jednej dolegającej mu choroby bądź kończysz jeden ze stanów, w którym się znajduje - głuchoty, oślepienia, paraliżu albo zatrucia.";"Paladyn"
"2";"MAGICZNA BROŃ";" Przemiany, 2. krąg";" 1 akcja dodatkowa";" Dotyk";" W, S";" Koncentracja, do 1 godziny";" Dotykasz egzemplarza niemagicznej broni.<br><br>Na czas trwania czaru staje się ona magiczną bronią z modyfikatorem +1 do ataku i obrażeń.";"Paladyn"
"1";"WYKRYCIE TRUCIZNY I CHOROBY";" Wieszczenie, 1. krąg";" 1 akcja";" Na siebie";" W, S, M (liść cisu)";" Koncentracja, do 10 minut";" Podczas trwania czaru wyczuwasz obecność i lokalizację trucizn, jadowitych istot i chorób w obrębie 9m od siebie. W każdym przypadku potrafisz rozpoznać rodzaj wykrytej trucizny, gatunek czy chorobę.<br><br>Zaklęcie przenika przez większość barier, ale jest blokowane przez 30cm kamienia, 2,5cm metalu, cienką warstwę ołowiu lub 90cm drewna bądź zieleni.";"Paladyn"
"1";"WYKRYCIE MAGII";" Wieszczenie, 1. krąg rytuał";" 1 akcja";" Na siebie";" W, S, M";" Koncentracja, do 10 min";" Podczas trwania czaru, wyczuwasz magię w obrębie 9m od siebie. Gdy wykryjesz w ten sposób obecność magii w stworzeniu lub obiekcie, możesz wykorzystać swoją akcję, by zobaczyć jego nikłą aurę i dowiedzieć się, z jakiej szkoły pochodzi ta magia (jeśli przynależy do którejś ze szkół). <br><br>Wykrycie magii przenika przez większość barier, ale jest blokowane przez kamień o grubości 30 cm, metal o grubości 2,5cm, drewno lub ziemię o grubości 90 cm lub cienką warstwę ołowiu.";"Paladyn"
"1";"WYKRYCIE DOBRA I ZŁA";" Wieszczenie, 1. krąg";" 1 akcja";" Na siebie";" W, S";" Koncentracja, do 10 minut";" Podczas działania czaru potrafisz określić, czy w obrębie 9m od ciebie przebywa czart, fey, niebianin, nieumarły, wynaturzenie lub żywiołak, i poznajesz jego lokalizację. Wiesz także, czy na tym obszarze jest miejsce, które zostało magicznie uświęcone lub splugawione.<br><br>Zaklęcie przenika przez większość barier, ale jest blokowane przez 30cm kamienia, 2,5cm metalu, cienką warstwę ołowiu lub 90cm drewna bądź ziemi.";"Paladyn"
"1";"TARCZA WIARY";" Odpychanie, 1. krąg";" 1 akcja dodatkowa";" 18 metrów";" W, S, M (niewielki pergamin z fragmentem świętego tekstu)";" Koncentracja, do 10 minut";" Wybraną przez ciebie istotę w zasięgu czaru, otacza migocząca osłona, która zapewnia jej +2 KP na czas trwania zaklęcia.";"Paladyn"
"1";"ROZKAZ";" Uroki, 1. krąg";" 1 akcja";" 18 metrów";" W";" 1 runda";" Istota musi ona wykonać udany rzut obronny na Mądrość albo w swojej następnej turze wypełnić twoje polecenie. Zaklęcie nie działa na nieumarłych oraz istoty nierozumiejące twojego języka. Nie odniesie również skutku, jeśli wykonanie go będzie bezpośrednio zagrażało zauroczonej istocie. Poniżej kilka typowych rozkazów. Możesz wydać inne, wówczas MP określa sposób zachowania istoty. Jeżeli cel nie jest w stanie wykonać rozkazu, to zaklęcie się kończy. Podejdź. Przemieszcza się w twoim kierunku najkrótszą i najbardziej bezpośrednią drogą, a gdy znajdzie się 1,5m od ciebie, jego tura się kończy. Puść. Wypuszcza trzymane rzeczy, a jego tura dobiega końca Uciekaj. Cel zaklęcia przeznacza swoją turę na to, by jak najszybciej oddalić się od ciebie. Padnij. Pada powalony na ziemię, a jego tura się kończy. Zatrzymaj się. Cel zaklęcia nie przemieszcza się i nie wykonuje żadnych akcji... <br>Podręcznik gracza str.259 ";"Paladyn"
"1";"PROWOKACJA";" Uroki, 1. krąg";" 1 akcja dodatkowa";" 9 metrów";" W";" Koncentracja, do 1 minuty";" Próbujesz sprowokować kogoś do pojedynku. Wybrana istota w zasięgu czaru musi wykonać rzut obronny na Mądrość. W przypadku niepowodzenia zbliża się do ciebie, przymuszona twoim boskim żądaniem. Podczas trwania czaru ma utrudnienie w testach ataku przeciwko wszystkim oprócz ciebie, a za każdym razem, gdy chce odejść od ciebie dalej niż na 9m, musi wykonać rzut obronny na Mądrość. Jeśli będzie udany, to w tej turze poruszanie się celu nie jest ograniczone.<br><br>Zaklęcie wygaśnie w momencie, gdy zaatakujesz istotę inną niż cel czaru, rzucisz zaklęcie na wrogą istotę inną niż cel czaru lub gdy któryś z twoich sojuszników zada obrażenia celowi czaru, albo rzuci na niego szkodliwy czar. Zaklęcie kończy się także, jeśli pod koniec twojej tury znajdujesz się dalej niż 9m od jego celu.";"Paladyn"
"1";"PALĄCE UGODZENIE";" Wywoływanie, 1. krąg";" 1 akcja dodatkowa";" Na siebie";" W";" Koncentracja, do 1 minuty";" Przy następnym trafieniu atakiem wręcz w trakcie trwania czaru, twoja broń rozpala się do białości, zadając dodatkowo 1k6 obrażeń od ognia i sprawiając, że trafiony przeciwnik staje w płomieniach. Do końca trwania zaklęcia, na początku każdej swojej tury musi wykonać obronny rzut na Kondycję.<br><br>W przypadku niepowodzenia otrzymuje 1k6 obrażeń od ognia. Udany rzut kończy działanie czaru. Zaklęcie kończy się także wtedy, gdy trafiony przeciwnik lub istota znajdująca się<br>1,5m od niego użyje swojej akcji, by ugasić płomienie, albo gdy zostaną zgaszone przez jakiś inny efekt (np przez zanurzenie się celu w wodzie).<br><br>Na wyższych kręgach. Jeśli rzucasz ten czas<br>wykorzystując komórkę co najmniej 2. kręgu, za każdy krąg powyżej 1. zwiększasz początkowe obrażenia ataku o 1k6.";"Paladyn"
"1";"OCZYSZCZENIE JADŁA I NAPOJU";" Przemiany, 1. krąg";" 1 akcja";" 3 metry";" W, S";" Natychmiastowy";" Wybierasz punkt w zasięgu czaru. Niemagiczne pożywienie i napoje w obrębie sfery o promieniu 1,5m od niego zostają oczyszczone i uwolnione od trucizn i chorób.";"Paladyn"
"1";"OCHRONA PRZED DOBREM I ZŁEM";" Odpychanie, 1. krąg";" 1 akcja";" Dotyk";" W, S, M (woda święcona albo sproszkowane srebro i żelazo, zużywane przez zaklęcie)";" Koncentracja, do 10 minut";" Podczas trwania czaru jedna przychylna istota jest chroniona przed określonymi rodzajami stworzeń: czartami, fey, niebianami, nieumarłymi, wynaturzeniami i żywiołakami.<br><br>Ochrona zapewnia kilka korzyści. Istoty wymienionych typów mają utrudnienie w testach ataku przeciwko celowi zaklęcia. Jest on również niepodatny na zauroczenie, przerażenie lub opętanie przez te istoty. Jeśli podczas rzucania czaru był zauroczony, przerażony lub opętany przez jedną z takich istot, to ma ułatwienie w kolejnych rzutach obronnych przeciwko odpowiedniemu efektowi.";"Paladyn"
"1";"LECZENIE RAN";" Wywoływanie, 1. krąg";" 1 akcja";" Dotyk";" W, S";" Natychmiastowy";" Istota, której dotykasz, odzyskuje punkty wytrzymałości w liczbie równej 1k8 + twój modyfikator z cechy bazowej. Czar nie działa na nieumarłych i kostuchy.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,<br>wykorzystując komórkę co najmniej 2. kręgu, za każdy krąg powyżej 1. przywracasz dodatkowe 1k8 punktów wytrzymałości.";"Paladyn"
"1";"HEROIZM";" Uroki, 1. krąg";" 1 akcja";" Dotyk";" W, S";" Koncentracja, do 1 minuty";" Twoje dotknięcie napełnia odwagą wybraną istotę. Do końca trwania czaru jest niepodatna na przerażenie, a na początku każdej swojej tury zyskuje tymczasowe PW równe twojemu modyfikatorowi z cechy bazowej. Po wygaśnięciu zaklęcia, znikają wszystkie pochodzące z niego tymczasowe PW.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,<br>wykorzystując komórkę co najmniej 2. kręgu, za każdy krąg powyżej 1, możesz objąć nim dodatkową istotę.";"Paladyn"
"1";"GROMIĄCE UDERZENIE";" Wywoływanie, 1. krąg";" 1 akcja dodatkowa";" Na siebie";" W";" Koncentracja, do 1 minuty";" Przy kolejnym trafieniu bronią białą w trakcie trwania czaru, twoja broń rozbrzmiewa odgłosem gromu słyszalnym na odległość 90m i zadaje dodatkowe 2k6 obrażeń od dźwięku.<br><br>Jeśli cel jest istotą, musi wykonać rzut obronny na Siłę. W przypadku niepowodzenia zostanie odepchnięty od ciebie o 3m i powalony.";"Paladyn"
"1";"GNIEWNE UGODZENIE";" Wywoływanie, 1. krąg";" 1 akcja dodatkowa";" Na siebie";" W";" Koncentracja, do 1 minuty";" Twoje następne trafienie bronią białą w trakcie trwania zaklęcia, zadaje dodatkowo 1k6 obrażeń psychicznych. Ponadto, jeśli jego celem jest istota, musi ona zdać rzut obronny na Mądrość, albo będzie tobą przerażona aż do  wygaśnięcia czaru.<br><br>W ramach swojej akcji, cel zaklęcia może wykonać test Mądrości o ST rzutu obronnego przeciw twoim czarom, aby odzyskać rezon i zakończyć działanie zaklęcia.";"Paladyn"
"1";"BOSKA ŁASKA";" Wywoływanie, 1. krąg";" 1 akcja dodatkowa";" Na siebie";" W, S";" Koncentracja, do 1 minuty";" Modlitwa napełnia cię boskim blaskiem.<br><br>Póki trwa zaklęcie, twoje ataki bronią zadają po trafieniu dodatkowe 1k4 obrażeń od światłości.";"Paladyn"
"1";"BŁOGOSŁAWIEŃSTWO";" Uroki, 1. krąg";" 1 akcja";" 9 metrów";" W, S, M (pokropienie wodą święconą)";" Koncentracja, do 1 minuty";" Wybierasz i błogosławisz do 3 wybranych stworzeń znajdujących się w zasięgu czaru. Podczas trwania zaklęcia pobłogosławieni mogą dodać 1k4 do wyniku testu ataku lub rzutu obronnego.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,<br>wykorzystując komórkę co najmniej 2. kręgu, za każdy krąg powyżej 1. możesz pobłogosławić jedną dodatkową osobę.";"Paladyn"
